"INF06_01","INF06_02","INF06_03","INF24_01","INF24_02","INF24_03","INF48_01","INF48_02","INF48_03","CON06_01","CON06_02","CON06_03","CON24_01","CON24_02","CON24_03","CON48_01","CON48_02","CON48_03"
0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,1100,1100,71,257,513,0,85,786,1075,1515,1515,0,255,0,28,858,1297
0,2,2,114,0,0,0,0,0,0,0,0,0,12,0,0,0,0
206,0,0,105,81,0,209,0,244,197,165,165,109,0,34,323,0,0
143,195,195,193,162,40,195,123,4128,206,369,369,347,207,0,0,0,152
0,0,0,250,211,0,0,0,228,0,0,0,0,0,0,0,0,0
150,139,139,0,0,0,137,0,115,110,144,144,0,123,130,159,0,0
0,0,0,142,106,100,98,154,0,126,121,121,281,108,0,145,123,381
7747,9754,9754,923,29219,5150,936,1678,7326,6635,4217,4217,149,1204,967,807,2023,1140
138,3,3,185,64,0,0,115,102,0,109,109,0,0,0,0,89,0
139,0,0,160,146,0,0,0,0,0,0,0,139,145,0,0,165,152
112,129,129,159,0,123,98,0,93,0,0,0,185,127,171,121,180,0
0,0,0,33,0,0,0,0,0,2,7554,7554,0,0,0,0,0,0
0,0,0,828,80,508,182,0,274,0,0,0,0,0,84,0,0,0
0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14
0,0,0,4,0,0,0,142,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,195,0,253,0,0,0,0,0,0,0,177,160,4,0,0
0,86,86,0,79,0,80,0,0,106,0,0,87,92,76,0,0,0
0,633,633,507,243,459,0,0,1295,795,0,0,0,321,356,0,246,492
0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,237,230,244,83,74,0,72,0,0,214,158,216,294,150,424
0,62,62,45,0,0,0,6,0,0,0,0,0,0,75,99,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
134,272,272,325,92,217,134,4358,138,141,242,242,278,219,1215,225,162,73
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0,0,0,0,45,0,0,0,12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
134,81,81,315,122,104,64,172,0,30,0,0,108,224,0,0,212,248
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,542,542,0,0,0,0,0,0
0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,41,290,0,0,0,0,0,0,606,0,0,413,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
333,241,241,136,620,0,150,0,85,557,0,0,245,415,168,498,343,463
827,807,807,1264,1180,893,0,94,410,758,773,773,1353,1047,1228,929,1197,958
222,0,0,245,305,1315,179,177,222,177,170,170,276,263,281,217,272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
0,0,0,26,0,0,0,8,0,0,0,0,0,0,4,8,0,0
245,146,146,157,0,325,0,0,364,0,391,391,304,0,316,248,0,147
1613,2008,2008,1181,108,124,1612,1741,1526,1395,1513,1513,491,1064,1061,668,1319,1019
5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,238,238,221,183,246,0,133,201,223,0,0,138,187,185,0,268,0
0,441,441,117,0,0,0,197,289,40,54,54,155,0,0,0,0,174
570,553,553,743,553,585,545,565,522,386,566,566,668,611,714,524,711,718
190,186,186,523,575,389,277,257,306,212,248,248,240,600,217,278,579,481
0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,65
221,128,128,683,509,658,154,451,0,67,79,79,196,337,200,168,378,662
0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,89,0,0
0,0,0,16,0,0,0,0,0,0,0,0,36,0,4,0,0,0
36,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,126
1171,1290,1290,2283,1696,1880,729,1763,1620,1052,937,937,1575,2215,2205,1160,2170,2149
538,0,0,490,627,797,566,903,0,614,545,545,0,0,0,1057,0,858
90,105,105,0,82,0,80,60,104,135,0,0,81,94,100,0,0,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,1055,1055,1552,1218,1313,1171,1185,1207,951,1072,1072,1338,1336,1311,1025,1505,1433
0,1532,1532,693,0,0,1934,1909,0,1353,0,0,962,1339,1094,592,0,463
0,0,0,5,590,378,0,246,580,375,0,0,352348,598,270,0,0,0
0,177,177,0,128,142,0,243,251,229,242,242,51,104,0,271,225,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,152
40,0,0,254,165,241,0,127,133,147,197,197,248,230,326,231,108,0
0,53,53,206,63,118,0,0,78,96,80,80,118,69,96,40,147,0
0,0,0,81,107,0,0,0,0,0,0,0,0,0,0,0,146,0
410,0,0,0,10979,0,0,60,9857,0,1539,1539,0,0,0,0,0,80102
377,0,0,812,377,158,510,183,0,194,0,0,403,389,705,80,0,645
4,0,0,30,0,0,0,0,0,0,0,0,0,31,0,0,0,0
0,0,0,87,362,0,384,148,209,2120,202,202,0,325,174,222,111,247
316,345,345,490,409,426,319,405,389,307,315,315,351,386,427,337,415,426
206,306,306,509,270,329,136,360,156,100,59,59,75,225,565,109,285,315
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,164,164,0,142,149,211,0,0,187,143,143,148,120,308,247,182,275
116,124,124,0,0,0,0,0,0,0,104,104,0,0,18478,0,117,110
0,254,254,310,321,352,0,86,0,301,0,0,0,308,0,528,347,86
0,0,0,0,115,106,0,22,40,37,118,118,0,0,0,33,0,0
0,0,0,50,0,0,0,46,56,86,49,49,52,0,54,98,0,82
0,0,0,49,21,23,0,0,0,0,0,0,0,0,0,45,0,0
0,0,0,0,0,0,0,0,0,38201,0,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1165,1513,1513,1616,0,2179,130,805,101,1478,0,0,580,0,174,154,86,116
45,53,53,0,106,0,0,56,0,88,57,57,99,0,35,218,46,93
57,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,61
669,582,582,792,620,779,705,808,839,479,631,631,714,725,736,666,704,739
0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,623,0
1126,1173,1173,505,415,643,1054,1071,3470,767,944,944,836,847,758,615,673,676
0,0,0,1627,0,955,0,0,367,205,0,0,0,663,0,0,0,0
458,0,0,964,796,891,0,640,643,835,0,0,866,846,849,623,1005,987
0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0
0,0,0,28,50,0,43,42,0,62,44,44,0,49,0,0,0,0
0,279,279,0,287,235,344,231,319,246,498,498,353,489,386,0,271,146
505,386,386,0,211,0,0,0,0,0,0,0,0,95,0,356,239,301
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,3132,3132,3364,3186,3391,2822,2977,3003,2784,3079,3079,3228,3373,3515,3385,3127,3055
84,0,0,77,0,0,0,0,0,0,0,0,1141,0,0,0,33370,74
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,103,0,0,0,0,0,29,0,0,8,0,0,0,0,0
762,338,338,749,821,528,497,540,360,759,336,336,262,192,759,432,471,876
0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,884,884,0,346,1639,0,867,0,0,923,923,0,753,805,250,935,945
0,66,66,0,145,0,0,115,69,63,30,30,71,104,0,293,193,119
1421,1550,1550,1608,1157,967,871,1476,1299,1223,1229,1229,1066,1186,1231,418,906,795
681,634,634,969,875,793,651,908,582,758,826,826,896,2291,1024,759,793,886
0,66,66,270,165,87,80,0,0,0,0,0,0,69,103,0,129,123
0,155,155,0,149,0,0,221,221,0,193,193,309,58,147,186,0,253
128,303,303,84,100,0,102,281,112,0,304,304,106,0,162,477,144,291
0,0,0,0,0,66,0,0,0,0,0,0,0,0,4,13,0,0
0,0,0,0,0,0,0,88,0,0,0,0,0,0,94,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0
0,221,221,18,191,71,100,101,112,237,91,91,160,29,0,12,0,259
0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,150,0,0,37,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,118,0,0,0,0,0,0,0,74,0,102,0,0,113
514,353,353,267,324,312,420,0,109,407,252,252,560,460,356,252,548,440
189,0,0,0,244,149,223,0,155,0,220,220,250,0,177,0,288,216
0,0,0,316,174,0,348,272,0,0,0,0,0,335,0,0,318,0
509,609,609,828,648,653,556,675,661,418,486,486,892,678,706,512,746,822
0,0,0,105,0,0,199,85,0,22,57,57,111,53,0,0,0,138
144,0,0,0,188,276,184,0,176,187,151,151,223,133,335,381,236,141
0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,315,0,0
0,0,0,178,148,0,0,0,0,0,0,0,0,0,179,0,0,0
0,0,0,105,0,0,219,0,0,0,0,0,0,0,0,0,0,0
782,512,512,976,889,978,296,792,809,148,0,0,928,530,573,675,1060,856
0,0,0,73,0,396,75,161,490,417,0,0,215,0,0,0,0,0
501,0,0,922,734,0,901,0,764,0,359,359,863,0,807,0,846,753
0,672,672,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,28,43,33,0,34,43,0,36,0,0,0,42,33,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0
0,0,0,150,172,30,0,0,96,180,182,182,137,192,0,240,228,212
0,0,0,159,0,103,255,697,226,0,164,164,0,218,539,62,310,392
0,0,0,0,171,0,0,0,0,0,0,0,175,0,0,166,0,0
0,0,0,168,0,0,0,0,0,0,0,0,337,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0
0,270,270,0,0,0,258,263,0,118,115,115,0,0,0,0,0,0
4,0,0,17,0,0,4,18,5,4,0,0,0,0,9,0,0,0
0,261,261,0,0,0,0,254,0,0,0,0,234,0,0,0,233,0
0,182,182,57,171,44,49,185,188,0,0,0,0,211,224,256,86,246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
51,178,178,0,319,68,0,474,548,219,311,311,209,60,733,109,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
226,323,323,126,160,0,137,0,0,100,0,0,238,295,0,330,261,145
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,64,64,0,134,146,93,0,63,128,114,114,160,148,139,200,175,0
683,165,165,192,272,111,204,0,0,0,137,137,303,0,0,0,321,110
406,174,174,339,260,169,140,225,178,396,348,348,400,322,397,603,434,328
3038,0,0,0,0,1419,2321,0,2199,3518,3215,3215,0,1650,1056,2602,158,1849
0,0,0,237,260,172,180,0,0,0,0,0,143,97,363,0,421,202
0,307,307,488,416,460,0,0,389,378,376,376,187,446,0,454,0,5928
0,0,0,69,0,94,0,0,0,0,0,0,0,0,88,179,0,120
0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,85,1484,0,204,0,0,0,0,0,172,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0
521,6,6,96,158,0,328,0,0,2430,645,645,0,0,291,273,197,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,506,365,0,0,0,0,576,0,0,0,0,0,0,0,0
2391,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
0,455,455,0,0,513,366,244,324,434,398,398,0,235,249,460,119,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0
368,0,0,197,202,246,0,0,206,0,0,0,0,0,269,0,0,0
301,328,328,275,0,186,258,247,0,147,340,340,0,162,0,0,286,317
0,126,126,183,0,0,122,112,233,263,62,62,0,0,134,0,0,0
0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0
0,0,0,0,83,0,0,9,0,79,0,0,0,85,0,0,0,0
0,175,175,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,116,0,0,67,0,0,0,173,173,95,0,0,96,98,0
0,415,415,0,208,161,160,0,0,0,0,0,104,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,99,24
157,127,127,0,0,0,0,113,60,0,0,0,0,0,136,0,92,80
148,86,86,183,110,0,91,104,123,52,36,36,105,100,115,57,97,92
0,316,316,703,526,1300,179,342,384,160,440,440,500,613,624,541,554,505
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,817,817,906,1590,1379,1197,1217,540,1316,1106,1106,1822,1746,1613,2106,1856,1682
0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
0,0,0,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
22279,3431,3431,3509,2944,3079,3528,4040,3981,2616,2841,2841,2944,2790,2711,1870,2704,3259
7794,15102,15102,5397,768,5723,2126,9253,4119,5114,16509,16509,0,4405,11990,15860,7573,13698
30239,13696,13696,14076,10483,25503,23049,30607,31711,24865,17393,17393,26528,25498,26400,20816,23665,29187
0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0
0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,162,182,0,0,58,71,71,147,250,896,0,0,0
723,0,0,542,621,0,0,1172,1139,10,235,235,603,634,632,0,441,0
3869,5750,5750,12270,985,1709,4609,953,8744,56,5325,5325,8756,7315,10196,967,2715,845
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43,53,38,0,0,0,18,0,0,29,26,0,13,0,43
0,0,0,0,0,0,0,0,80,0,0,0,170,73,0,0,0,0
0,0,0,99,0,0,114,121,136,0,0,0,0,0,0,0,98,0
146,208,208,188,128,148,64,209,220,214,148,148,205,102,216,203,259,286
594,335,335,550,0,615,454,481,489,620,614,614,534,555,443,841,591,603
0,4,4,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
566,0,0,818,0,0,0,736,0,0,0,0,0,674,0,0,0,911
512,319,319,434,5434,399,408,479,217,429,342,342,500,476,283,456,438,434
0,126,126,149,252,193,0,261,0,0,0,0,0,360,0,219,407,432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
484,554,554,568,410,735,702,474,639,472,648,648,727,639,552,770,936,821
468,1470,1470,645,216,557,0,189,470,568,336,336,328,0,0,408,481,600
175,157,157,131,213,207,0,149,146,185,179,179,184,181,209,225,255,204
110,0,0,122,0,278,0,175,131,219,203,203,105,229,0,0,283,0
0,0,0,0,0,0,198,0,0,144,132,132,0,62,0,0,0,0
0,200,200,1124,237,175,420,0,222,518,0,0,386,299,345,466,212,265
161,0,0,102,266,197,121,163,0,0,47,47,0,127,345,0,300,224
128,113,113,0,101,218,107,0,120,84,0,0,0,175,0,194,205,179
735,371,371,391,531,292,413,507,425,700,338,338,437,306,348,558,443,549
136,0,0,156,142,74,101,150,126,134,0,0,138,100,0,61,170,169
0,0,0,0,0,0,0,123,103,0,99,99,94,0,119,87,0,81
82,61,61,86,0,80,98,81,0,215,100,100,0,93,0,81,78,107
0,0,0,191,119,112,108,177,0,0,139,139,66,0,0,0,40,132
0,0,0,0,0,36,0,0,0,0,0,0,83,0,0,76,228,0
0,155,155,176,0,0,0,0,157,0,87,87,182,104,110,0,0,0
544,213,213,491,349,660,0,671,675,158,186,186,571,121,156,356,0,340
278,0,0,0,308,341,240,195,0,0,268,268,294,0,284,365,348,333
467,439,439,477,426,464,406,375,347,315,301,301,461,403,437,411,457,505
465,613,613,0,731,0,0,298,104,506,196,196,698,545,0,0,0,0
198,201,201,221,0,163,206,190,0,0,0,0,102,0,0,0,0,0
299,0,0,134,360,0,256,158,171,263,64,64,0,185,316,0,0,330
443,487,487,748,580,625,438,503,583,262,312,312,585,637,647,309,597,531
197,101,101,0,132,0,191,164,68,0,64,64,164,86,61,232,61,110
1520,901,901,959,30,3465,97,2147,1095,2716,2598,2598,0,3089,1090,1430,3657,4103
0,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,311,311,306,309,298,281,275,519,361,388,388,217,429,389,219,375,273
215,172,172,43,0,0,41,0,280,0,37,37,318,404,225,44,11,0
110,235,235,0,0,146,0,81,292,40,0,0,0,0,0,282,299,0
0,0,0,240,272,0,0,222,0,581,522,522,271,0,57,393,270,0
4011,3610,3610,2846,2709,2741,3097,3276,3505,4236,4422,4422,3400,3310,3209,2665,2846,2874
0,386,386,284,157,364,51,297,0,0,399,399,0,0,508,450,0,79
596,756,756,384,250,0,447,0,660,692,565,565,292,1190,594,0,223,620
0,0,0,91,0,147,0,110,205,0,0,0,0,109,0,0,0,100
0,0,0,0,0,0,48,43,0,0,0,0,0,0,0,56,133,0
568,1571,1571,1042,1341,1688,287,1394,1640,452,1779,1779,698,1660,1861,1046,1306,1194
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
56,275,275,224,0,237,130,0,235,255,0,0,0,90,170,0,0,0
0,151,151,0,141,134,0,59,0,0,0,0,159,0,95,0,0,0
0,0,0,134,0,0,0,0,70,0,0,0,0,0,0,0,0,0
0,0,0,0,952,516,0,0,0,0,430,430,187,0,338,0,0,0
0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0
217,236,236,144,132,127,166,207,0,175,208,208,171,0,118,0,139,168
0,0,0,0,0,0,286,0,303,0,268,268,0,0,0,0,0,0
35,43,43,0,18,0,0,31,155,56,0,0,0,0,0,0,0,0
0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,6,0
741,532,532,394,261,269,331,308,0,286,689,689,0,0,139,0,404,0
0,0,0,0,0,0,0,0,0,0,0,0,171,0,1428,0,0,0
0,0,0,103,0,219,0,283,236,0,0,0,234,0,238,0,207,212
0,101,101,0,104,0,217,0,0,0,0,0,0,144,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,111,0
0,199,199,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0
402,87,87,345,90,578,857,287,804,545,832,832,150,212,444,273,659,414
0,261,261,256,433,0,65,210,130,621,0,0,288,388,214,225,0,104
65,175,175,50,87,149,143,0,197,0,134,134,346,67,0,0,57,124
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,3074,3074,3413,2872,2966,1783,3037,3010,2988,3417,3417,2869,2983,2897,2201,3195,3138
994,1841,1841,4015,2918,2569,2731,459,2441,499,1311,1311,266,2775,2245,188,2920,3045
54,0,0,266,185,0,183,0,0,0,0,0,188,0,0,0,0,0
230,91,91,244,161,161,0,454,193,148,139,139,223,331,210,0,272,374
0,0,0,731,658,296,500,683,2140,0,452,452,496,0,0,240,623,0
422,604,604,612,672,631,16742,707,490,580,589,589,350,811,309,852,815,357
368,402,402,391,425,450,0,338,326,383,388,388,458,409,0,0,517,497
35,0,0,738,380,0,0,172,0,84,89,89,272,1268,377,0,349,249
0,161,161,117,0,0,0,0,0,242,0,0,0,0,0,0,201,291
0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,141,141,51,0,181,0,0,150,91,197,197,152,112,148,215,203,170
77,111,111,141,93,93,80,0,106,0,67,67,0,0,114,131,0,122
0,0,0,20,0,0,17,0,0,0,21,21,202,17,0,0,0,0
3815,4428,4428,4104,3704,3542,4267,4118,4646,4925,5043,5043,15074,3879,2344,3363,3050,4463
0,0,0,0,210,12178,202,0,0,92,0,0,221,160,211,0,303,251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
543,67,67,107,280,0,0,0,0,0,0,0,0,0,92,239,0,0
1570,1348,1348,1168,967,1043,1558,1484,1684,1167,1509,1509,1095,1062,1050,726,960,948
197,89,89,826,266,230,0,320,0,151,115,115,385,323,423,223,240,465
68,64,64,238,90,0,0,13,99,0,0,0,0,128,93,0,75,124
63,80,80,34,71,60,41,112,38,25,95,95,28,43,20,0,20,62
449,191,191,0,0,0,125,155,133,188,213,213,0,0,0,0,0,0
0,0,0,748,135,0,1041,483,0,818,0,0,0,896,629,0,778,657
0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,82
0,0,0,265,683,140,82,497,0,0,0,0,0,0,127,145,0,66
0,0,0,1425,695,0,0,296,480,0,0,0,1379,0,398,339,0,599
0,333,333,0,281,200,418,0,0,0,228,228,0,358,0,0,0,431
0,0,0,0,0,0,118,0,0,0,0,0,0,102,0,0,0,0
0,188,188,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1756,1756,0,0,0,0,0,0
265,246,246,449,274,337,262,292,286,203,205,205,352,0,367,243,432,545
6413,0,0,0,4228,5601,874,4897,0,1530,0,0,3251,6053,0,7487,6430,0
0,0,0,0,195,0,165,0,0,0,0,0,299,224,0,0,0,0
0,0,0,93,0,5,0,0,4,0,0,0,0,0,97,0,79,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
0,13,13,0,14,0,0,0,0,0,0,0,0,0,9,5,0,0
0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0
0,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,143,143,0,87,141,121,0,76,0,106,106,66,0,60,0,242,0
0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,38,0,0
0,0,0,455,937,219,251,249,439,227,290,290,461,293,262,319,0,142
0,0,0,0,0,104,120,177,93,53,0,0,0,0,0,66,0,0
42,4745,4745,531,1729,2470,918,1493,234,1340,3796,3796,3095,2278,5216,7246,1766,3938
0,0,0,0,0,0,0,171,209,0,0,0,0,0,0,0,168,0
0,0,0,0,0,0,90,0,88,0,0,0,0,118,0,0,98,0
107,45,45,0,0,111,59,0,0,0,669,669,0,0,0,0,0,74
245,274,274,339,218,0,440,361,393,315,0,0,0,375,183,0,0,0
61,177,177,0,0,226,386,159,68,260,258,258,0,79,236,259,240,214
1006,0,0,203,338,923,0,717,381,0,0,0,0,879,868,1075,1320,0
148,362,362,0,321,453,253,130,0,346,386,386,183,413,448,260,345,451
112,110,110,111,0,0,0,78,65,6786,99,99,0,102,154,121,83,9
478,284,284,214,523,534,0,211,209,595,555,555,145,113,0,0,0,575
0,84,84,54,0,134,45,49,0,123,74,74,0,53,1202,191,139,49
0,0,0,136,191,224,187,171,0,0,303,303,0,180,0,160,264,228
0,159,159,0,296,0,169,231,174,0,183,183,284,150,0,233,0,162
0,123,123,0,0,97,80,82,78,0,0,0,0,0,0,0,120,0
0,0,0,0,65,0,49,49,0,112,0,0,0,121,0,0,0,0
1150,0,0,1278,732,0,0,0,1324,0,0,0,0,702,1101,0,0,0
98,330,330,542,415,361,213,379,307,379,426,426,481,481,444,448,417,725
0,0,0,91,0,0,10043,0,0,0,0,0,0,140,0,0,98,0
72,92,92,135,131,68,38,122,96,97,0,0,190,127,0,248,169,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,0,0,963,948,859,940,1002,0,832,852,852,884,901,0,728,962,433
217,190,190,116,277,278,133,66,78,134,96,96,282,287,224,184,137,97
0,105,105,0,46,0,122,117,0,80,0,0,0,0,0,161,144,161
142,132,132,0,135,0,162,129,111,159,137,137,154,125,123,145,118,130
348,200,200,0,250,0,0,322,0,220,244,244,443,338,267,175,1449,260
0,0,0,0,0,0,0,0,115,0,0,0,0,0,102,0,0,0
0,1783,1783,1654,1618,0,1160,1543,0,0,0,0,1243,1817,0,988,782,1200
0,0,0,10,0,362,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0
83,2619,2619,400,22379,98,238,825,251,0,0,0,375,186,366,0,362,450
703,760,760,931,0,737,740,732,802,599,731,731,295,795,765,517,721,745
57,96,96,0,105,213,0,61,136,90,204,204,57,145,179,303,0,143
176,83,83,0,166,138,0,81,0,0,0,0,106,0,159,466,0,208
157,130,130,0,0,171,0,0,0,0,110,110,139,0,154,369,179,182
0,0,0,0,0,220,0,83,0,0,124,124,0,155,0,0,218,0
0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,66
1632,2298,2298,1046,793,1907,766,0,0,2316,2721,2721,2553,2197,1516,795,1116,753
0,0,0,0,212,189,142,0,0,213,220,220,0,40,223,0,196,0
383,461,461,194,172,174,315,243,249,440,463,463,204,195,210,265,174,176
0,471,471,1154,1298,0,765,0,348,356,0,0,1256,0,1180,0,0,605
191,247,247,426,0,701,0,0,370,0,0,0,751,758,270,374,0,889
0,0,0,771,0,858,0,527,0,0,510,510,700,756,834,0,0,948
429,564,564,1218,1408,1233,869,652,394,547,655,655,1165,1014,1110,1415,1086,1500
0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,1096,1076,472
42,192,192,178,0,0,36,0,66,0,0,0,0,0,0,335,0,0
0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,188,43,0
0,0,0,75,143,202,181,0,0,0,150,150,221,0,0,199,266,0
0,0,0,0,113,99,65,0,0,0,97,97,74,225,92,193,106,109
3787,4357,4357,3295,3887,4436,4539,3707,3649,4356,4606,4606,4218,3746,3492,5922,4878,5162
249,332,332,421,157,147,519,351,507,441,189,189,424,583,641,707,740,568
702,324,324,999,617,366,567,330,488,357,0,0,920,887,764,0,420,892
0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0
0,0,0,136,118,0,0,0,42,0,0,0,100,0,97,0,44,79
3702,304,304,406,436,0,302,457,0,1036,433,433,426,313,559,0,667,616
0,0,0,0,1647,1663,1138,1084,0,1155,1260,1260,0,0,1632,1829,0,0
0,133,133,0,0,121,0,149,0,235,0,0,0,0,0,149,143,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,502,502,434,349,1341,502,466,528,422,476,476,393,420,412,295,405,358
0,0,0,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0
0,0,0,0,0,0,297,0,90,0,0,0,0,0,0,310,335,373
413,393,393,0,352,388,676,238,0,198,262,262,298,176,188,459,347,364
773,281,281,798,730,341,547,566,768,456,287,287,802,0,620,142,814,435
314,284,284,536,378,460,295,447,424,277,436,436,436,418,506,401,532,621
180,301,301,349,203,238,167,333,279,152,217,217,53,254,370,223,318,385
